item_id,order_id,product_id,product_name,category,quantity,unit_price,cost_price
ITEM005336,ORD02153,PROD003,Yoga Mat,Sports,1,799,180
ITEM005337,ORD02153,PROD007,Notebook Set,Stationery,1,199,40
ITEM005338,ORD02153,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM005339,ORD02153,PROD002,Running Shoes,Footwear,1,2999,600
ITEM005340,ORD02154,PROD004,Backpack,Bags,3,1899,450
ITEM005341,ORD02154,PROD015,Moisturizer,Beauty,3,499,100
ITEM005342,ORD02155,PROD015,Moisturizer,Beauty,3,499,100
ITEM005343,ORD02155,PROD003,Yoga Mat,Sports,2,799,180
ITEM005344,ORD02155,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM005345,ORD02156,PROD007,Notebook Set,Stationery,1,199,40
ITEM005346,ORD02157,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM005347,ORD02157,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM005348,ORD02157,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM005349,ORD02157,PROD006,Face Wash,Beauty,3,299,60
ITEM005350,ORD02158,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM005351,ORD02158,PROD002,Running Shoes,Footwear,1,2999,600
ITEM005352,ORD02159,PROD006,Face Wash,Beauty,3,299,60
ITEM005353,ORD02160,PROD006,Face Wash,Beauty,3,299,60
ITEM005354,ORD02160,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM005355,ORD02160,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM005356,ORD02161,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM005357,ORD02161,PROD014,Mouse Pad,Electronics,3,249,50
ITEM005358,ORD02161,PROD007,Notebook Set,Stationery,1,199,40
ITEM005359,ORD02162,PROD004,Backpack,Bags,2,1899,450
ITEM005360,ORD02162,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM005361,ORD02162,PROD010,Sunglasses,Accessories,1,1299,300
ITEM005362,ORD02162,PROD009,Water Bottle,Sports,3,399,80
ITEM005363,ORD02163,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM005364,ORD02163,PROD015,Moisturizer,Beauty,1,499,100
ITEM005365,ORD02163,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM005366,ORD02163,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM005367,ORD02164,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM005368,ORD02164,PROD010,Sunglasses,Accessories,2,1299,300
ITEM005369,ORD02165,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM005370,ORD02165,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM005371,ORD02165,PROD009,Water Bottle,Sports,2,399,80
ITEM005372,ORD02165,PROD014,Mouse Pad,Electronics,2,249,50
ITEM005373,ORD02166,PROD007,Notebook Set,Stationery,3,199,40
ITEM005374,ORD02166,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM005375,ORD02166,PROD002,Running Shoes,Footwear,1,2999,600
ITEM005376,ORD02167,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM005377,ORD02167,PROD014,Mouse Pad,Electronics,2,249,50
ITEM005378,ORD02168,PROD007,Notebook Set,Stationery,2,199,40
ITEM005379,ORD02169,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM005380,ORD02170,PROD003,Yoga Mat,Sports,1,799,180
ITEM005381,ORD02170,PROD002,Running Shoes,Footwear,2,2999,600
ITEM005382,ORD02170,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM005383,ORD02171,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM005384,ORD02172,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM005385,ORD02173,PROD006,Face Wash,Beauty,3,299,60
ITEM005386,ORD02174,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM005387,ORD02174,PROD014,Mouse Pad,Electronics,1,249,50
ITEM005388,ORD02174,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM005389,ORD02174,PROD002,Running Shoes,Footwear,2,2999,600
ITEM005390,ORD02175,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM005391,ORD02176,PROD002,Running Shoes,Footwear,2,2999,600
ITEM005392,ORD02176,PROD010,Sunglasses,Accessories,2,1299,300
ITEM005393,ORD02176,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM005394,ORD02176,PROD014,Mouse Pad,Electronics,3,249,50
ITEM005395,ORD02177,PROD014,Mouse Pad,Electronics,2,249,50
ITEM005396,ORD02177,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM005397,ORD02178,PROD015,Moisturizer,Beauty,3,499,100
ITEM005398,ORD02178,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM005399,ORD02178,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM005400,ORD02178,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM005401,ORD02179,PROD006,Face Wash,Beauty,2,299,60
ITEM005402,ORD02179,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM005403,ORD02179,PROD002,Running Shoes,Footwear,3,2999,600
ITEM005404,ORD02179,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM005405,ORD02180,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM005406,ORD02180,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM005407,ORD02180,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM005408,ORD02180,PROD006,Face Wash,Beauty,1,299,60
ITEM005409,ORD02181,PROD002,Running Shoes,Footwear,2,2999,600
ITEM005410,ORD02181,PROD006,Face Wash,Beauty,1,299,60
ITEM005411,ORD02182,PROD003,Yoga Mat,Sports,1,799,180
ITEM005412,ORD02182,PROD014,Mouse Pad,Electronics,1,249,50
ITEM005413,ORD02183,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM005414,ORD02183,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM005415,ORD02183,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM005416,ORD02184,PROD010,Sunglasses,Accessories,3,1299,300
ITEM005417,ORD02184,PROD004,Backpack,Bags,1,1899,450
ITEM005418,ORD02184,PROD015,Moisturizer,Beauty,2,499,100
ITEM005419,ORD02185,PROD003,Yoga Mat,Sports,1,799,180
ITEM005420,ORD02186,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM005421,ORD02187,PROD015,Moisturizer,Beauty,1,499,100
ITEM005422,ORD02188,PROD003,Yoga Mat,Sports,3,799,180
ITEM005423,ORD02188,PROD007,Notebook Set,Stationery,2,199,40
ITEM005424,ORD02188,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM005425,ORD02188,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM005426,ORD02189,PROD009,Water Bottle,Sports,3,399,80
ITEM005427,ORD02189,PROD006,Face Wash,Beauty,2,299,60
ITEM005428,ORD02189,PROD003,Yoga Mat,Sports,1,799,180
ITEM005429,ORD02190,PROD007,Notebook Set,Stationery,2,199,40
ITEM005430,ORD02191,PROD002,Running Shoes,Footwear,2,2999,600
ITEM005431,ORD02191,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM005432,ORD02191,PROD006,Face Wash,Beauty,1,299,60
ITEM005433,ORD02191,PROD014,Mouse Pad,Electronics,2,249,50
ITEM005434,ORD02192,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM005435,ORD02192,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM005436,ORD02192,PROD004,Backpack,Bags,2,1899,450
ITEM005437,ORD02193,PROD002,Running Shoes,Footwear,2,2999,600
ITEM005438,ORD02193,PROD014,Mouse Pad,Electronics,3,249,50
ITEM005439,ORD02193,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM005440,ORD02194,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM005441,ORD02194,PROD014,Mouse Pad,Electronics,3,249,50
ITEM005442,ORD02194,PROD010,Sunglasses,Accessories,1,1299,300
ITEM005443,ORD02195,PROD009,Water Bottle,Sports,3,399,80
ITEM005444,ORD02196,PROD007,Notebook Set,Stationery,3,199,40
ITEM005445,ORD02196,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM005446,ORD02197,PROD009,Water Bottle,Sports,2,399,80
ITEM005447,ORD02197,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM005448,ORD02197,PROD004,Backpack,Bags,1,1899,450
ITEM005449,ORD02197,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM005450,ORD02198,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM005451,ORD02198,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM005452,ORD02198,PROD007,Notebook Set,Stationery,2,199,40
ITEM005453,ORD02198,PROD006,Face Wash,Beauty,3,299,60
ITEM005454,ORD02199,PROD006,Face Wash,Beauty,2,299,60
ITEM005455,ORD02200,PROD002,Running Shoes,Footwear,2,2999,600
ITEM005456,ORD02200,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM005457,ORD02200,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM005458,ORD02200,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM005459,ORD02201,PROD003,Yoga Mat,Sports,2,799,180
ITEM005460,ORD02201,PROD010,Sunglasses,Accessories,2,1299,300
ITEM005461,ORD02201,PROD014,Mouse Pad,Electronics,1,249,50
ITEM005462,ORD02201,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM005463,ORD02202,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM005464,ORD02203,PROD010,Sunglasses,Accessories,3,1299,300
ITEM005465,ORD02203,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM005466,ORD02204,PROD009,Water Bottle,Sports,2,399,80
ITEM005467,ORD02205,PROD007,Notebook Set,Stationery,3,199,40
ITEM005468,ORD02205,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM005469,ORD02205,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM005470,ORD02206,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM005471,ORD02206,PROD003,Yoga Mat,Sports,3,799,180
ITEM005472,ORD02206,PROD009,Water Bottle,Sports,3,399,80
ITEM005473,ORD02207,PROD009,Water Bottle,Sports,1,399,80
ITEM005474,ORD02207,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM005475,ORD02208,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM005476,ORD02208,PROD009,Water Bottle,Sports,2,399,80
ITEM005477,ORD02208,PROD010,Sunglasses,Accessories,3,1299,300
ITEM005478,ORD02208,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM005479,ORD02209,PROD015,Moisturizer,Beauty,2,499,100
ITEM005480,ORD02209,PROD002,Running Shoes,Footwear,2,2999,600
ITEM005481,ORD02209,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM005482,ORD02209,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM005483,ORD02210,PROD007,Notebook Set,Stationery,3,199,40
ITEM005484,ORD02210,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM005485,ORD02211,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM005486,ORD02211,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM005487,ORD02212,PROD010,Sunglasses,Accessories,3,1299,300
ITEM005488,ORD02212,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM005489,ORD02213,PROD014,Mouse Pad,Electronics,2,249,50
ITEM005490,ORD02213,PROD002,Running Shoes,Footwear,1,2999,600
ITEM005491,ORD02214,PROD010,Sunglasses,Accessories,3,1299,300
ITEM005492,ORD02214,PROD004,Backpack,Bags,3,1899,450
ITEM005493,ORD02214,PROD014,Mouse Pad,Electronics,3,249,50
ITEM005494,ORD02214,PROD006,Face Wash,Beauty,1,299,60
ITEM005495,ORD02215,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM005496,ORD02216,PROD002,Running Shoes,Footwear,1,2999,600
ITEM005497,ORD02217,PROD014,Mouse Pad,Electronics,2,249,50
ITEM005498,ORD02217,PROD010,Sunglasses,Accessories,2,1299,300
ITEM005499,ORD02218,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM005500,ORD02218,PROD010,Sunglasses,Accessories,3,1299,300
ITEM005501,ORD02218,PROD015,Moisturizer,Beauty,1,499,100
ITEM005502,ORD02218,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM005503,ORD02219,PROD015,Moisturizer,Beauty,1,499,100
ITEM005504,ORD02220,PROD015,Moisturizer,Beauty,2,499,100
ITEM005505,ORD02220,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM005506,ORD02220,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM005507,ORD02221,PROD009,Water Bottle,Sports,1,399,80
ITEM005508,ORD02221,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM005509,ORD02221,PROD010,Sunglasses,Accessories,1,1299,300
ITEM005510,ORD02222,PROD009,Water Bottle,Sports,3,399,80
ITEM005511,ORD02222,PROD006,Face Wash,Beauty,2,299,60
ITEM005512,ORD02222,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM005513,ORD02223,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM005514,ORD02224,PROD006,Face Wash,Beauty,2,299,60
ITEM005515,ORD02224,PROD015,Moisturizer,Beauty,1,499,100
ITEM005516,ORD02225,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM005517,ORD02226,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM005518,ORD02226,PROD014,Mouse Pad,Electronics,2,249,50
ITEM005519,ORD02226,PROD003,Yoga Mat,Sports,1,799,180
ITEM005520,ORD02226,PROD009,Water Bottle,Sports,2,399,80
ITEM005521,ORD02227,PROD003,Yoga Mat,Sports,3,799,180
ITEM005522,ORD02227,PROD009,Water Bottle,Sports,3,399,80
ITEM005523,ORD02227,PROD002,Running Shoes,Footwear,2,2999,600
ITEM005524,ORD02228,PROD010,Sunglasses,Accessories,3,1299,300
ITEM005525,ORD02229,PROD009,Water Bottle,Sports,1,399,80
ITEM005526,ORD02229,PROD014,Mouse Pad,Electronics,2,249,50
ITEM005527,ORD02229,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM005528,ORD02230,PROD003,Yoga Mat,Sports,1,799,180
ITEM005529,ORD02231,PROD007,Notebook Set,Stationery,2,199,40
ITEM005530,ORD02231,PROD003,Yoga Mat,Sports,3,799,180
ITEM005531,ORD02232,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM005532,ORD02232,PROD002,Running Shoes,Footwear,1,2999,600
ITEM005533,ORD02232,PROD009,Water Bottle,Sports,3,399,80
ITEM005534,ORD02233,PROD007,Notebook Set,Stationery,3,199,40
ITEM005535,ORD02234,PROD010,Sunglasses,Accessories,3,1299,300
ITEM005536,ORD02235,PROD014,Mouse Pad,Electronics,1,249,50
ITEM005537,ORD02235,PROD006,Face Wash,Beauty,2,299,60
ITEM005538,ORD02235,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM005539,ORD02236,PROD014,Mouse Pad,Electronics,1,249,50
ITEM005540,ORD02236,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM005541,ORD02237,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM005542,ORD02238,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM005543,ORD02238,PROD004,Backpack,Bags,2,1899,450
ITEM005544,ORD02239,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM005545,ORD02239,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM005546,ORD02239,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM005547,ORD02239,PROD006,Face Wash,Beauty,2,299,60
ITEM005548,ORD02240,PROD002,Running Shoes,Footwear,2,2999,600
ITEM005549,ORD02240,PROD004,Backpack,Bags,1,1899,450
ITEM005550,ORD02240,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM005551,ORD02241,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM005552,ORD02241,PROD003,Yoga Mat,Sports,2,799,180
ITEM005553,ORD02241,PROD009,Water Bottle,Sports,1,399,80
ITEM005554,ORD02241,PROD014,Mouse Pad,Electronics,3,249,50
ITEM005555,ORD02242,PROD015,Moisturizer,Beauty,2,499,100
ITEM005556,ORD02242,PROD002,Running Shoes,Footwear,2,2999,600
ITEM005557,ORD02243,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM005558,ORD02243,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM005559,ORD02243,PROD002,Running Shoes,Footwear,3,2999,600
ITEM005560,ORD02244,PROD003,Yoga Mat,Sports,3,799,180
ITEM005561,ORD02244,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM005562,ORD02245,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM005563,ORD02245,PROD010,Sunglasses,Accessories,3,1299,300
ITEM005564,ORD02245,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM005565,ORD02245,PROD002,Running Shoes,Footwear,1,2999,600
ITEM005566,ORD02246,PROD003,Yoga Mat,Sports,1,799,180
ITEM005567,ORD02246,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM005568,ORD02246,PROD007,Notebook Set,Stationery,2,199,40
ITEM005569,ORD02246,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM005570,ORD02247,PROD003,Yoga Mat,Sports,3,799,180
ITEM005571,ORD02247,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM005572,ORD02248,PROD002,Running Shoes,Footwear,3,2999,600
ITEM005573,ORD02248,PROD015,Moisturizer,Beauty,2,499,100
ITEM005574,ORD02248,PROD009,Water Bottle,Sports,1,399,80
ITEM005575,ORD02248,PROD010,Sunglasses,Accessories,3,1299,300
ITEM005576,ORD02249,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM005577,ORD02250,PROD015,Moisturizer,Beauty,3,499,100
ITEM005578,ORD02251,PROD015,Moisturizer,Beauty,2,499,100
ITEM005579,ORD02251,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM005580,ORD02251,PROD007,Notebook Set,Stationery,3,199,40
ITEM005581,ORD02251,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM005582,ORD02252,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM005583,ORD02252,PROD010,Sunglasses,Accessories,3,1299,300
ITEM005584,ORD02252,PROD006,Face Wash,Beauty,1,299,60
ITEM005585,ORD02252,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM005586,ORD02253,PROD010,Sunglasses,Accessories,3,1299,300
ITEM005587,ORD02253,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM005588,ORD02254,PROD002,Running Shoes,Footwear,1,2999,600
ITEM005589,ORD02255,PROD015,Moisturizer,Beauty,2,499,100
ITEM005590,ORD02255,PROD002,Running Shoes,Footwear,2,2999,600
ITEM005591,ORD02255,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM005592,ORD02255,PROD007,Notebook Set,Stationery,2,199,40
ITEM005593,ORD02256,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM005594,ORD02257,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM005595,ORD02257,PROD015,Moisturizer,Beauty,2,499,100
ITEM005596,ORD02257,PROD004,Backpack,Bags,1,1899,450
ITEM005597,ORD02257,PROD007,Notebook Set,Stationery,1,199,40
ITEM005598,ORD02258,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM005599,ORD02259,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM005600,ORD02259,PROD002,Running Shoes,Footwear,1,2999,600
ITEM005601,ORD02259,PROD003,Yoga Mat,Sports,3,799,180
ITEM005602,ORD02260,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM005603,ORD02260,PROD014,Mouse Pad,Electronics,2,249,50
ITEM005604,ORD02260,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM005605,ORD02260,PROD003,Yoga Mat,Sports,3,799,180
ITEM005606,ORD02261,PROD004,Backpack,Bags,3,1899,450
ITEM005607,ORD02262,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM005608,ORD02262,PROD009,Water Bottle,Sports,3,399,80
ITEM005609,ORD02262,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM005610,ORD02263,PROD002,Running Shoes,Footwear,1,2999,600
ITEM005611,ORD02263,PROD007,Notebook Set,Stationery,2,199,40
ITEM005612,ORD02263,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM005613,ORD02264,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM005614,ORD02264,PROD007,Notebook Set,Stationery,3,199,40
ITEM005615,ORD02265,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM005616,ORD02265,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM005617,ORD02265,PROD009,Water Bottle,Sports,1,399,80
ITEM005618,ORD02265,PROD007,Notebook Set,Stationery,1,199,40
ITEM005619,ORD02266,PROD015,Moisturizer,Beauty,2,499,100
ITEM005620,ORD02267,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM005621,ORD02267,PROD014,Mouse Pad,Electronics,3,249,50
ITEM005622,ORD02268,PROD010,Sunglasses,Accessories,1,1299,300
ITEM005623,ORD02268,PROD014,Mouse Pad,Electronics,2,249,50
ITEM005624,ORD02268,PROD015,Moisturizer,Beauty,3,499,100
ITEM005625,ORD02269,PROD007,Notebook Set,Stationery,2,199,40
ITEM005626,ORD02269,PROD010,Sunglasses,Accessories,1,1299,300
ITEM005627,ORD02270,PROD009,Water Bottle,Sports,1,399,80
ITEM005628,ORD02270,PROD007,Notebook Set,Stationery,1,199,40
ITEM005629,ORD02270,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM005630,ORD02271,PROD006,Face Wash,Beauty,1,299,60
ITEM005631,ORD02271,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM005632,ORD02271,PROD007,Notebook Set,Stationery,1,199,40
ITEM005633,ORD02271,PROD003,Yoga Mat,Sports,3,799,180
ITEM005634,ORD02272,PROD014,Mouse Pad,Electronics,1,249,50
ITEM005635,ORD02272,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM005636,ORD02273,PROD009,Water Bottle,Sports,3,399,80
ITEM005637,ORD02274,PROD004,Backpack,Bags,3,1899,450
ITEM005638,ORD02274,PROD010,Sunglasses,Accessories,1,1299,300
ITEM005639,ORD02274,PROD002,Running Shoes,Footwear,1,2999,600
ITEM005640,ORD02274,PROD014,Mouse Pad,Electronics,2,249,50
ITEM005641,ORD02275,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM005642,ORD02276,PROD014,Mouse Pad,Electronics,3,249,50
ITEM005643,ORD02276,PROD004,Backpack,Bags,3,1899,450
ITEM005644,ORD02277,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM005645,ORD02277,PROD015,Moisturizer,Beauty,2,499,100
ITEM005646,ORD02277,PROD010,Sunglasses,Accessories,3,1299,300
ITEM005647,ORD02277,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM005648,ORD02278,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM005649,ORD02278,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM005650,ORD02278,PROD007,Notebook Set,Stationery,2,199,40
ITEM005651,ORD02278,PROD004,Backpack,Bags,3,1899,450
ITEM005652,ORD02279,PROD002,Running Shoes,Footwear,3,2999,600
ITEM005653,ORD02279,PROD015,Moisturizer,Beauty,1,499,100
ITEM005654,ORD02279,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM005655,ORD02279,PROD004,Backpack,Bags,1,1899,450
ITEM005656,ORD02280,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM005657,ORD02280,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM005658,ORD02280,PROD006,Face Wash,Beauty,1,299,60
ITEM005659,ORD02281,PROD002,Running Shoes,Footwear,2,2999,600
ITEM005660,ORD02282,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM005661,ORD02283,PROD014,Mouse Pad,Electronics,1,249,50
ITEM005662,ORD02283,PROD007,Notebook Set,Stationery,3,199,40
ITEM005663,ORD02283,PROD015,Moisturizer,Beauty,1,499,100
ITEM005664,ORD02284,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM005665,ORD02285,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM005666,ORD02285,PROD004,Backpack,Bags,1,1899,450
ITEM005667,ORD02286,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM005668,ORD02286,PROD009,Water Bottle,Sports,3,399,80
ITEM005669,ORD02287,PROD004,Backpack,Bags,1,1899,450
ITEM005670,ORD02287,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM005671,ORD02287,PROD006,Face Wash,Beauty,2,299,60
ITEM005672,ORD02287,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM005673,ORD02288,PROD003,Yoga Mat,Sports,1,799,180
ITEM005674,ORD02289,PROD002,Running Shoes,Footwear,1,2999,600
ITEM005675,ORD02289,PROD009,Water Bottle,Sports,3,399,80
ITEM005676,ORD02289,PROD015,Moisturizer,Beauty,2,499,100
ITEM005677,ORD02290,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM005678,ORD02291,PROD004,Backpack,Bags,1,1899,450
ITEM005679,ORD02291,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM005680,ORD02292,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM005681,ORD02292,PROD002,Running Shoes,Footwear,1,2999,600
ITEM005682,ORD02293,PROD002,Running Shoes,Footwear,3,2999,600
ITEM005683,ORD02293,PROD006,Face Wash,Beauty,2,299,60
ITEM005684,ORD02293,PROD015,Moisturizer,Beauty,1,499,100
ITEM005685,ORD02293,PROD003,Yoga Mat,Sports,2,799,180
ITEM005686,ORD02294,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM005687,ORD02294,PROD006,Face Wash,Beauty,3,299,60
ITEM005688,ORD02294,PROD004,Backpack,Bags,1,1899,450
ITEM005689,ORD02294,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM005690,ORD02295,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM005691,ORD02295,PROD007,Notebook Set,Stationery,1,199,40
ITEM005692,ORD02296,PROD006,Face Wash,Beauty,3,299,60
ITEM005693,ORD02297,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM005694,ORD02297,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM005695,ORD02298,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM005696,ORD02299,PROD014,Mouse Pad,Electronics,1,249,50
ITEM005697,ORD02299,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM005698,ORD02300,PROD015,Moisturizer,Beauty,1,499,100
ITEM005699,ORD02300,PROD006,Face Wash,Beauty,3,299,60
ITEM005700,ORD02300,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM005701,ORD02300,PROD007,Notebook Set,Stationery,2,199,40
ITEM005702,ORD02301,PROD009,Water Bottle,Sports,3,399,80
ITEM005703,ORD02301,PROD014,Mouse Pad,Electronics,1,249,50
ITEM005704,ORD02301,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM005705,ORD02301,PROD010,Sunglasses,Accessories,1,1299,300
ITEM005706,ORD02302,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM005707,ORD02302,PROD015,Moisturizer,Beauty,3,499,100
ITEM005708,ORD02302,PROD007,Notebook Set,Stationery,3,199,40
ITEM005709,ORD02303,PROD003,Yoga Mat,Sports,2,799,180
ITEM005710,ORD02303,PROD004,Backpack,Bags,1,1899,450
