order_id,customer_id,order_date,channel,status,city,discount_pct
ORD01160,CUST0121,2022-01-30,Direct,Returned,Bangalore,0
ORD01161,CUST0346,2022-11-22,Paid Search,Cancelled,Ahmedabad,0
ORD01162,CUST0326,2022-02-16,Social Media,Delivered,Indore,0
ORD01163,CUST0313,2022-12-04,Organic,Delivered,Jaipur,5
ORD01164,CUST0171,2022-12-28,Organic,Delivered,Jaipur,10
ORD01165,CUST0081,2023-07-03,Email,Cancelled,Bangalore,0
ORD01166,CUST0128,2022-01-14,Organic,Processing,Indore,0
ORD01167,CUST0204,2023-05-12,Paid Search,Delivered,Chennai,15
ORD01168,CUST0127,2022-02-04,Paid Search,Delivered,Indore,15
ORD01169,CUST0038,2023-06-01,Social Media,Delivered,Bangalore,15
ORD01170,CUST0440,2022-11-16,Organic,Delivered,Bangalore,0
ORD01171,CUST0296,2023-04-28,Direct,Delivered,Bangalore,5
ORD01172,CUST0126,2023-01-27,Email,Processing,Bangalore,10
ORD01173,CUST0056,2023-04-09,Paid Search,Delivered,Bangalore,0
ORD01174,CUST0056,2023-10-21,Social Media,Delivered,Bangalore,10
ORD01175,CUST0304,2022-09-13,Paid Search,Returned,Hyderabad,10
ORD01176,CUST0430,2023-08-04,Paid Search,Delivered,Pune,15
ORD01177,CUST0019,2022-11-26,Organic,Delivered,Delhi,5
ORD01178,CUST0121,2022-11-26,Direct,Processing,Bangalore,0
ORD01179,CUST0193,2022-05-11,Social Media,Delivered,Hyderabad,0
ORD01180,CUST0446,2022-04-27,Paid Search,Delivered,Mumbai,10
ORD01181,CUST0072,2023-07-15,Paid Search,Delivered,Indore,15
ORD01182,CUST0456,2023-01-16,Social Media,Delivered,Bangalore,10
ORD01183,CUST0266,2023-09-12,Direct,Cancelled,Hyderabad,15
ORD01184,CUST0367,2023-05-01,Paid Search,Delivered,Delhi,0
ORD01185,CUST0160,2023-12-20,Organic,Delivered,Chennai,0
ORD01186,CUST0240,2023-09-01,Social Media,Cancelled,Chennai,0
ORD01187,CUST0476,2022-07-17,Social Media,Delivered,Jaipur,10
ORD01188,CUST0278,2023-10-19,Organic,Delivered,Ahmedabad,0
ORD01189,CUST0289,2022-04-15,Social Media,Returned,Ahmedabad,0
ORD01190,CUST0310,2022-10-11,Direct,Delivered,Delhi,10
ORD01191,CUST0448,2022-01-01,Social Media,Delivered,Chennai,15
ORD01192,CUST0257,2022-05-01,Paid Search,Delivered,Chennai,5
ORD01193,CUST0430,2023-06-19,Email,Processing,Pune,15
ORD01194,CUST0431,2023-03-24,Social Media,Delivered,Chennai,5
ORD01195,CUST0444,2023-01-10,Paid Search,Delivered,Kolkata,0
ORD01196,CUST0006,2022-07-20,Social Media,Delivered,Kolkata,0
ORD01197,CUST0140,2022-02-04,Organic,Delivered,Pune,0
ORD01198,CUST0498,2023-08-09,Email,Delivered,Jaipur,10
ORD01199,CUST0233,2023-05-18,Direct,Returned,Bangalore,0
ORD01200,CUST0015,2023-09-20,Organic,Cancelled,Delhi,0
ORD01201,CUST0029,2023-03-31,Organic,Delivered,Hyderabad,0
ORD01202,CUST0315,2022-01-18,Direct,Delivered,Hyderabad,10
ORD01203,CUST0008,2023-11-12,Organic,Delivered,Ahmedabad,10
ORD01204,CUST0089,2023-03-31,Social Media,Delivered,Mumbai,5
ORD01205,CUST0326,2022-01-04,Organic,Delivered,Indore,15
ORD01206,CUST0046,2022-04-30,Email,Delivered,Kolkata,10
ORD01207,CUST0495,2022-01-21,Organic,Delivered,Jaipur,0
ORD01208,CUST0158,2023-11-29,Email,Delivered,Delhi,5
ORD01209,CUST0092,2022-10-13,Paid Search,Returned,Delhi,0
ORD01210,CUST0152,2022-09-23,Social Media,Delivered,Ahmedabad,15
ORD01211,CUST0426,2022-06-24,Social Media,Delivered,Kolkata,10
ORD01212,CUST0360,2023-03-21,Email,Delivered,Mumbai,15
ORD01213,CUST0407,2022-10-03,Email,Delivered,Bangalore,5
ORD01214,CUST0017,2022-04-29,Paid Search,Delivered,Ahmedabad,10
ORD01215,CUST0302,2022-02-04,Paid Search,Cancelled,Hyderabad,0
ORD01216,CUST0173,2023-10-26,Direct,Delivered,Pune,5
ORD01217,CUST0096,2022-01-23,Social Media,Delivered,Ahmedabad,5
ORD01218,CUST0192,2023-09-08,Paid Search,Processing,Ahmedabad,0
ORD01219,CUST0219,2022-10-03,Organic,Delivered,Ahmedabad,10
ORD01220,CUST0385,2022-05-23,Email,Delivered,Bangalore,0
ORD01221,CUST0411,2022-12-21,Social Media,Delivered,Jaipur,0
ORD01222,CUST0121,2022-07-28,Social Media,Returned,Bangalore,0
ORD01223,CUST0052,2023-04-28,Paid Search,Delivered,Pune,0
ORD01224,CUST0391,2022-05-17,Email,Delivered,Ahmedabad,5
ORD01225,CUST0343,2023-08-24,Direct,Delivered,Pune,0
ORD01226,CUST0186,2022-12-15,Social Media,Delivered,Mumbai,0
ORD01227,CUST0118,2022-05-22,Paid Search,Delivered,Mumbai,15
ORD01228,CUST0160,2023-02-01,Organic,Delivered,Chennai,0
ORD01229,CUST0376,2022-04-14,Paid Search,Delivered,Pune,5
ORD01230,CUST0335,2023-11-18,Paid Search,Delivered,Kolkata,0
ORD01231,CUST0400,2023-04-30,Organic,Delivered,Pune,5
ORD01232,CUST0041,2022-06-03,Direct,Delivered,Chennai,0
ORD01233,CUST0264,2023-09-22,Organic,Cancelled,Delhi,5
ORD01234,CUST0190,2022-09-16,Social Media,Delivered,Chennai,0
ORD01235,CUST0153,2023-10-14,Organic,Delivered,Kolkata,10
ORD01236,CUST0203,2022-09-12,Organic,Delivered,Chennai,15
ORD01237,CUST0458,2022-10-09,Organic,Returned,Jaipur,15
ORD01238,CUST0021,2022-03-20,Social Media,Delivered,Pune,0
ORD01239,CUST0041,2022-12-12,Organic,Delivered,Chennai,15
ORD01240,CUST0429,2023-03-20,Organic,Delivered,Indore,0
ORD01241,CUST0264,2023-07-07,Organic,Delivered,Delhi,0
ORD01242,CUST0383,2023-12-07,Social Media,Delivered,Delhi,0
ORD01243,CUST0140,2022-01-06,Social Media,Delivered,Pune,5
ORD01244,CUST0114,2022-08-19,Paid Search,Delivered,Delhi,0
ORD01245,CUST0365,2023-09-16,Paid Search,Delivered,Mumbai,10
ORD01246,CUST0178,2023-04-01,Email,Delivered,Chennai,15
ORD01247,CUST0200,2022-09-19,Social Media,Delivered,Bangalore,0
ORD01248,CUST0190,2022-11-08,Social Media,Delivered,Chennai,10
ORD01249,CUST0181,2023-08-02,Social Media,Delivered,Hyderabad,0
ORD01250,CUST0311,2022-05-07,Organic,Processing,Bangalore,10
ORD01251,CUST0092,2022-06-12,Paid Search,Delivered,Delhi,0
ORD01252,CUST0453,2023-12-05,Paid Search,Cancelled,Indore,5
ORD01253,CUST0081,2022-07-01,Email,Delivered,Bangalore,15
ORD01254,CUST0215,2023-03-05,Organic,Delivered,Ahmedabad,10
ORD01255,CUST0210,2022-01-24,Social Media,Delivered,Delhi,0
ORD01256,CUST0308,2023-11-01,Paid Search,Delivered,Bangalore,0
ORD01257,CUST0166,2022-05-16,Social Media,Delivered,Bangalore,15
ORD01258,CUST0408,2022-07-01,Email,Cancelled,Ahmedabad,0
ORD01259,CUST0004,2022-02-03,Organic,Delivered,Mumbai,0
ORD01260,CUST0398,2023-09-14,Paid Search,Delivered,Delhi,0
ORD01261,CUST0425,2022-02-10,Social Media,Delivered,Delhi,0
ORD01262,CUST0389,2023-08-17,Organic,Delivered,Kolkata,0
ORD01263,CUST0468,2022-09-06,Social Media,Delivered,Bangalore,15
ORD01264,CUST0152,2023-12-07,Paid Search,Delivered,Ahmedabad,0
ORD01265,CUST0014,2022-08-15,Paid Search,Processing,Kolkata,0
ORD01266,CUST0244,2024-01-01,Email,Delivered,Pune,10
ORD01267,CUST0117,2022-01-29,Organic,Delivered,Kolkata,0
ORD01268,CUST0382,2023-06-14,Social Media,Delivered,Pune,10
ORD01269,CUST0444,2023-05-12,Paid Search,Delivered,Kolkata,5
ORD01270,CUST0485,2022-03-08,Organic,Delivered,Chennai,15
ORD01271,CUST0183,2023-05-26,Email,Returned,Hyderabad,10
ORD01272,CUST0341,2022-02-03,Organic,Delivered,Chennai,10
ORD01273,CUST0229,2023-08-04,Email,Delivered,Delhi,15
ORD01274,CUST0354,2023-04-13,Paid Search,Delivered,Chennai,15
ORD01275,CUST0426,2022-03-07,Organic,Delivered,Kolkata,10
ORD01276,CUST0238,2022-04-11,Email,Delivered,Jaipur,5
ORD01277,CUST0227,2022-03-27,Organic,Delivered,Jaipur,10
ORD01278,CUST0369,2023-03-30,Social Media,Returned,Kolkata,0
ORD01279,CUST0308,2022-10-05,Paid Search,Delivered,Bangalore,15
ORD01280,CUST0175,2022-10-09,Direct,Processing,Indore,5
ORD01281,CUST0241,2023-05-23,Email,Delivered,Hyderabad,0
ORD01282,CUST0327,2023-12-05,Organic,Delivered,Bangalore,0
ORD01283,CUST0164,2023-06-28,Organic,Delivered,Ahmedabad,0
ORD01284,CUST0437,2022-06-11,Direct,Delivered,Indore,5
ORD01285,CUST0118,2022-09-27,Organic,Delivered,Mumbai,0
ORD01286,CUST0218,2023-07-31,Organic,Delivered,Hyderabad,15
ORD01287,CUST0420,2023-12-23,Email,Delivered,Ahmedabad,0
ORD01288,CUST0219,2023-01-27,Organic,Delivered,Ahmedabad,10
ORD01289,CUST0039,2022-09-06,Paid Search,Delivered,Ahmedabad,5
ORD01290,CUST0200,2023-12-06,Paid Search,Delivered,Bangalore,15
ORD01291,CUST0225,2022-10-19,Organic,Delivered,Bangalore,0
ORD01292,CUST0212,2022-06-05,Social Media,Delivered,Bangalore,5
ORD01293,CUST0294,2023-07-14,Social Media,Delivered,Delhi,0
ORD01294,CUST0161,2023-01-05,Paid Search,Delivered,Bangalore,0
ORD01295,CUST0131,2023-09-11,Organic,Delivered,Jaipur,5
ORD01296,CUST0409,2022-02-19,Direct,Delivered,Chennai,10
ORD01297,CUST0017,2023-06-01,Paid Search,Delivered,Ahmedabad,0
ORD01298,CUST0048,2023-07-26,Organic,Delivered,Kolkata,0
ORD01299,CUST0473,2023-04-25,Email,Delivered,Indore,0
ORD01300,CUST0456,2022-06-05,Social Media,Delivered,Bangalore,15
ORD01301,CUST0206,2023-08-12,Organic,Delivered,Pune,5
ORD01302,CUST0300,2023-11-22,Social Media,Returned,Indore,10
ORD01303,CUST0079,2022-07-13,Organic,Delivered,Delhi,10
ORD01304,CUST0277,2022-12-23,Direct,Cancelled,Delhi,15
ORD01305,CUST0104,2022-11-07,Organic,Cancelled,Delhi,0
ORD01306,CUST0450,2023-03-27,Direct,Delivered,Ahmedabad,15
ORD01307,CUST0107,2023-01-25,Paid Search,Delivered,Kolkata,5
ORD01308,CUST0418,2022-05-08,Social Media,Delivered,Jaipur,10
ORD01309,CUST0084,2022-08-03,Email,Delivered,Chennai,0
ORD01310,CUST0098,2022-08-04,Social Media,Delivered,Chennai,10
ORD01311,CUST0484,2023-04-13,Paid Search,Delivered,Bangalore,0
ORD01312,CUST0185,2022-11-14,Direct,Delivered,Pune,0
ORD01313,CUST0044,2023-10-29,Email,Cancelled,Delhi,0
ORD01314,CUST0005,2022-05-12,Paid Search,Delivered,Hyderabad,10
ORD01315,CUST0339,2022-10-28,Paid Search,Delivered,Indore,10
ORD01316,CUST0093,2023-01-09,Organic,Delivered,Ahmedabad,0
ORD01317,CUST0321,2023-01-18,Email,Delivered,Kolkata,5
ORD01318,CUST0468,2023-02-22,Paid Search,Delivered,Bangalore,10
ORD01319,CUST0081,2022-04-13,Direct,Delivered,Bangalore,0
ORD01320,CUST0496,2023-05-03,Organic,Delivered,Chennai,15
ORD01321,CUST0461,2022-09-21,Social Media,Processing,Pune,15
ORD01322,CUST0245,2023-05-20,Social Media,Returned,Chennai,0
ORD01323,CUST0043,2022-04-08,Organic,Delivered,Chennai,15
ORD01324,CUST0343,2023-08-28,Paid Search,Delivered,Pune,10
ORD01325,CUST0464,2023-01-30,Organic,Delivered,Ahmedabad,0
ORD01326,CUST0018,2022-09-01,Organic,Delivered,Mumbai,0
ORD01327,CUST0446,2023-08-15,Paid Search,Delivered,Mumbai,15
ORD01328,CUST0173,2022-07-10,Email,Delivered,Pune,0
ORD01329,CUST0135,2022-03-06,Direct,Delivered,Chennai,0
ORD01330,CUST0282,2023-12-31,Paid Search,Delivered,Ahmedabad,0
ORD01331,CUST0420,2023-06-08,Social Media,Returned,Ahmedabad,0
ORD01332,CUST0182,2023-06-23,Social Media,Delivered,Kolkata,10
ORD01333,CUST0118,2023-12-12,Organic,Delivered,Mumbai,15
ORD01334,CUST0432,2022-06-05,Direct,Processing,Jaipur,0
ORD01335,CUST0240,2022-11-26,Organic,Delivered,Chennai,10
ORD01336,CUST0107,2023-09-20,Email,Delivered,Kolkata,5
ORD01337,CUST0392,2022-09-06,Paid Search,Delivered,Mumbai,0
ORD01338,CUST0458,2023-02-16,Email,Processing,Jaipur,0
ORD01339,CUST0228,2022-05-26,Social Media,Delivered,Chennai,10
ORD01340,CUST0242,2022-08-26,Email,Delivered,Pune,0
ORD01341,CUST0196,2022-09-19,Paid Search,Delivered,Bangalore,15
ORD01342,CUST0444,2023-05-14,Organic,Delivered,Kolkata,10
ORD01343,CUST0254,2023-12-20,Direct,Delivered,Mumbai,15
ORD01344,CUST0261,2022-12-03,Organic,Delivered,Jaipur,5
ORD01345,CUST0303,2023-03-21,Paid Search,Delivered,Jaipur,10
ORD01346,CUST0446,2023-11-15,Email,Delivered,Mumbai,0
ORD01347,CUST0185,2023-08-18,Organic,Delivered,Pune,5
ORD01348,CUST0482,2023-02-13,Organic,Delivered,Kolkata,0
ORD01349,CUST0374,2023-04-13,Paid Search,Processing,Bangalore,0
ORD01350,CUST0167,2023-04-15,Organic,Returned,Delhi,10
ORD01351,CUST0206,2022-12-23,Direct,Delivered,Pune,10
ORD01352,CUST0413,2022-08-22,Direct,Delivered,Kolkata,5
ORD01353,CUST0328,2022-07-10,Paid Search,Returned,Bangalore,0
ORD01354,CUST0058,2022-07-14,Social Media,Delivered,Ahmedabad,10
ORD01355,CUST0317,2023-12-14,Organic,Delivered,Indore,15
ORD01356,CUST0437,2022-09-27,Social Media,Delivered,Indore,5
ORD01357,CUST0418,2022-10-28,Direct,Delivered,Jaipur,0
ORD01358,CUST0281,2022-06-08,Email,Processing,Delhi,0
ORD01359,CUST0416,2022-08-10,Organic,Delivered,Mumbai,10
ORD01360,CUST0213,2023-07-24,Email,Delivered,Bangalore,15
ORD01361,CUST0383,2022-09-25,Paid Search,Delivered,Delhi,0
ORD01362,CUST0040,2023-12-11,Email,Delivered,Ahmedabad,10
ORD01363,CUST0050,2023-06-04,Organic,Delivered,Kolkata,15
ORD01364,CUST0138,2023-08-12,Social Media,Delivered,Chennai,5
ORD01365,CUST0489,2022-06-25,Paid Search,Delivered,Ahmedabad,0
ORD01366,CUST0445,2023-12-25,Paid Search,Processing,Ahmedabad,0
ORD01367,CUST0486,2022-01-29,Direct,Delivered,Bangalore,5
ORD01368,CUST0156,2022-12-05,Direct,Processing,Jaipur,0
ORD01369,CUST0301,2022-11-19,Organic,Returned,Kolkata,10
ORD01370,CUST0397,2022-03-14,Paid Search,Delivered,Hyderabad,0
ORD01371,CUST0308,2022-07-03,Direct,Delivered,Bangalore,0
ORD01372,CUST0485,2023-02-18,Paid Search,Returned,Chennai,0
ORD01373,CUST0363,2023-03-17,Paid Search,Delivered,Hyderabad,0
ORD01374,CUST0174,2023-04-08,Paid Search,Cancelled,Ahmedabad,0
ORD01375,CUST0031,2023-12-01,Direct,Delivered,Indore,0
ORD01376,CUST0015,2023-08-05,Organic,Delivered,Delhi,0
ORD01377,CUST0050,2023-12-01,Social Media,Cancelled,Kolkata,15
ORD01378,CUST0077,2023-04-01,Organic,Delivered,Bangalore,0
ORD01379,CUST0479,2022-10-26,Social Media,Delivered,Kolkata,0
ORD01380,CUST0255,2022-07-17,Direct,Cancelled,Bangalore,10
ORD01381,CUST0484,2022-04-30,Organic,Delivered,Bangalore,5
ORD01382,CUST0407,2023-02-18,Organic,Processing,Bangalore,5
ORD01383,CUST0363,2023-08-29,Social Media,Delivered,Hyderabad,0
ORD01384,CUST0289,2023-08-12,Paid Search,Delivered,Ahmedabad,0
ORD01385,CUST0223,2023-01-22,Organic,Delivered,Jaipur,10
ORD01386,CUST0313,2023-02-03,Paid Search,Delivered,Jaipur,0
ORD01387,CUST0485,2022-04-02,Direct,Delivered,Chennai,15
ORD01388,CUST0274,2022-01-29,Paid Search,Delivered,Jaipur,10
ORD01389,CUST0422,2023-12-02,Social Media,Delivered,Kolkata,0
ORD01390,CUST0457,2022-08-15,Paid Search,Delivered,Mumbai,10
ORD01391,CUST0106,2023-12-07,Paid Search,Cancelled,Chennai,15
ORD01392,CUST0091,2023-02-04,Paid Search,Delivered,Bangalore,10
ORD01393,CUST0343,2022-09-22,Paid Search,Processing,Pune,15
ORD01394,CUST0006,2023-03-02,Paid Search,Delivered,Kolkata,15
ORD01395,CUST0066,2023-11-10,Organic,Delivered,Mumbai,5
ORD01396,CUST0275,2022-12-02,Direct,Delivered,Chennai,15
ORD01397,CUST0275,2022-10-21,Organic,Delivered,Chennai,0
ORD01398,CUST0103,2022-05-11,Paid Search,Delivered,Kolkata,0
ORD01399,CUST0095,2022-03-27,Paid Search,Delivered,Hyderabad,15
ORD01400,CUST0227,2023-09-04,Direct,Returned,Jaipur,0
ORD01401,CUST0372,2022-11-22,Organic,Delivered,Chennai,0
ORD01402,CUST0180,2023-04-19,Organic,Delivered,Jaipur,0
ORD01403,CUST0116,2022-07-08,Email,Delivered,Chennai,5
ORD01404,CUST0309,2023-06-26,Social Media,Delivered,Kolkata,0
ORD01405,CUST0266,2023-07-02,Email,Delivered,Hyderabad,0
ORD01406,CUST0020,2022-05-27,Organic,Delivered,Indore,10
ORD01407,CUST0417,2023-02-01,Organic,Delivered,Indore,10
ORD01408,CUST0038,2022-01-21,Paid Search,Delivered,Bangalore,5
ORD01409,CUST0314,2022-09-14,Direct,Delivered,Jaipur,10
ORD01410,CUST0147,2023-10-15,Direct,Delivered,Delhi,0
ORD01411,CUST0074,2022-02-13,Direct,Delivered,Delhi,15
ORD01412,CUST0453,2023-03-04,Paid Search,Delivered,Indore,15
ORD01413,CUST0106,2022-09-09,Social Media,Processing,Chennai,15
ORD01414,CUST0187,2023-04-20,Paid Search,Delivered,Indore,10
ORD01415,CUST0212,2022-02-22,Social Media,Delivered,Bangalore,5
ORD01416,CUST0093,2023-03-30,Organic,Delivered,Ahmedabad,0
ORD01417,CUST0382,2023-11-28,Social Media,Returned,Pune,0
ORD01418,CUST0240,2022-09-09,Paid Search,Processing,Chennai,10
ORD01419,CUST0322,2022-02-06,Organic,Delivered,Kolkata,0
ORD01420,CUST0437,2022-04-03,Email,Processing,Indore,0
ORD01421,CUST0466,2022-11-20,Paid Search,Delivered,Chennai,10
ORD01422,CUST0061,2023-06-30,Paid Search,Processing,Pune,15
ORD01423,CUST0466,2023-04-01,Organic,Cancelled,Chennai,5
ORD01424,CUST0245,2022-06-24,Social Media,Returned,Chennai,5
ORD01425,CUST0293,2022-07-06,Social Media,Cancelled,Indore,0
ORD01426,CUST0320,2022-11-04,Organic,Delivered,Jaipur,0
ORD01427,CUST0410,2023-05-22,Direct,Delivered,Kolkata,0
ORD01428,CUST0436,2022-09-16,Direct,Cancelled,Delhi,0
ORD01429,CUST0464,2022-06-20,Organic,Delivered,Ahmedabad,5
ORD01430,CUST0173,2022-02-11,Paid Search,Delivered,Pune,10
ORD01431,CUST0006,2023-08-11,Paid Search,Cancelled,Kolkata,5
ORD01432,CUST0019,2023-12-13,Paid Search,Delivered,Delhi,5
ORD01433,CUST0068,2022-12-21,Paid Search,Delivered,Chennai,5
ORD01434,CUST0468,2022-11-23,Email,Returned,Bangalore,0
ORD01435,CUST0039,2022-07-01,Email,Returned,Ahmedabad,0
ORD01436,CUST0378,2022-12-16,Social Media,Processing,Jaipur,5
ORD01437,CUST0448,2022-12-05,Organic,Delivered,Chennai,0
ORD01438,CUST0475,2022-03-25,Direct,Delivered,Pune,15
ORD01439,CUST0026,2022-03-23,Paid Search,Delivered,Kolkata,5
ORD01440,CUST0148,2023-11-24,Organic,Delivered,Kolkata,0
ORD01441,CUST0135,2022-05-28,Email,Delivered,Chennai,0
ORD01442,CUST0084,2023-02-09,Social Media,Delivered,Chennai,0
ORD01443,CUST0272,2022-01-08,Organic,Delivered,Bangalore,0
ORD01444,CUST0387,2023-03-17,Email,Delivered,Delhi,0
ORD01445,CUST0346,2022-04-01,Social Media,Delivered,Ahmedabad,0
ORD01446,CUST0430,2022-11-23,Paid Search,Delivered,Pune,5
ORD01447,CUST0117,2023-08-25,Paid Search,Delivered,Kolkata,5
ORD01448,CUST0238,2023-04-21,Paid Search,Delivered,Jaipur,0
ORD01449,CUST0205,2023-01-10,Email,Delivered,Mumbai,0
ORD01450,CUST0304,2022-07-08,Paid Search,Delivered,Hyderabad,0
ORD01451,CUST0255,2023-02-06,Direct,Delivered,Bangalore,0
ORD01452,CUST0311,2023-05-27,Direct,Delivered,Bangalore,0
ORD01453,CUST0312,2022-10-24,Direct,Returned,Kolkata,5
ORD01454,CUST0490,2022-11-12,Paid Search,Delivered,Ahmedabad,10
ORD01455,CUST0067,2023-06-27,Email,Cancelled,Pune,0
ORD01456,CUST0010,2023-04-03,Direct,Delivered,Chennai,0
ORD01457,CUST0285,2022-12-15,Direct,Returned,Kolkata,10
ORD01458,CUST0313,2022-08-31,Paid Search,Delivered,Jaipur,10
ORD01459,CUST0385,2022-06-01,Paid Search,Cancelled,Bangalore,15
ORD01460,CUST0200,2022-07-17,Email,Delivered,Bangalore,0
ORD01461,CUST0168,2022-12-31,Direct,Delivered,Bangalore,0
ORD01462,CUST0097,2023-09-04,Email,Delivered,Ahmedabad,0
ORD01463,CUST0410,2023-06-01,Paid Search,Returned,Kolkata,0
ORD01464,CUST0074,2022-10-31,Social Media,Returned,Delhi,0
ORD01465,CUST0239,2022-06-01,Social Media,Returned,Jaipur,0
ORD01466,CUST0362,2023-09-14,Paid Search,Delivered,Ahmedabad,0
ORD01467,CUST0073,2022-11-19,Social Media,Delivered,Jaipur,0
ORD01468,CUST0166,2023-08-03,Social Media,Delivered,Bangalore,15
ORD01469,CUST0255,2022-03-07,Organic,Delivered,Bangalore,15
ORD01470,CUST0048,2023-01-04,Paid Search,Delivered,Kolkata,5
ORD01471,CUST0214,2023-10-20,Email,Delivered,Ahmedabad,0
ORD01472,CUST0331,2023-12-01,Social Media,Delivered,Mumbai,5
ORD01473,CUST0022,2022-08-13,Organic,Delivered,Hyderabad,5
ORD01474,CUST0203,2022-01-20,Email,Delivered,Chennai,0
ORD01475,CUST0019,2022-08-02,Organic,Delivered,Delhi,10
ORD01476,CUST0461,2022-06-18,Direct,Delivered,Pune,0
ORD01477,CUST0199,2022-06-13,Paid Search,Delivered,Indore,0
ORD01478,CUST0334,2022-10-20,Social Media,Returned,Delhi,0
ORD01479,CUST0412,2022-04-20,Social Media,Delivered,Kolkata,15
ORD01480,CUST0454,2023-08-31,Social Media,Delivered,Bangalore,0
ORD01481,CUST0159,2022-01-13,Direct,Delivered,Ahmedabad,15
ORD01482,CUST0168,2023-04-14,Paid Search,Delivered,Bangalore,15
ORD01483,CUST0453,2022-01-01,Organic,Delivered,Indore,0
ORD01484,CUST0156,2023-04-01,Organic,Delivered,Jaipur,0
ORD01485,CUST0144,2023-03-04,Email,Cancelled,Indore,0
ORD01486,CUST0135,2023-04-13,Email,Delivered,Chennai,0
ORD01487,CUST0008,2022-04-26,Organic,Cancelled,Ahmedabad,10
ORD01488,CUST0286,2022-10-07,Paid Search,Delivered,Delhi,0
ORD01489,CUST0348,2023-01-22,Paid Search,Returned,Bangalore,5
ORD01490,CUST0499,2022-01-14,Organic,Returned,Jaipur,0
ORD01491,CUST0145,2023-05-06,Organic,Delivered,Hyderabad,0
ORD01492,CUST0230,2022-01-02,Social Media,Cancelled,Hyderabad,10
ORD01493,CUST0251,2022-08-26,Paid Search,Delivered,Hyderabad,5
ORD01494,CUST0279,2022-06-17,Social Media,Delivered,Indore,15
ORD01495,CUST0090,2023-08-18,Organic,Delivered,Kolkata,5
ORD01496,CUST0493,2023-03-19,Paid Search,Delivered,Chennai,0
ORD01497,CUST0239,2023-04-07,Paid Search,Cancelled,Jaipur,15
ORD01498,CUST0175,2023-07-08,Social Media,Processing,Indore,0
ORD01499,CUST0042,2023-03-06,Social Media,Delivered,Delhi,10
ORD01500,CUST0131,2023-07-18,Social Media,Returned,Jaipur,5
ORD01501,CUST0375,2023-01-18,Social Media,Delivered,Indore,15
ORD01502,CUST0233,2022-06-09,Direct,Processing,Bangalore,0
ORD01503,CUST0469,2022-03-15,Paid Search,Delivered,Hyderabad,15
ORD01504,CUST0009,2022-02-01,Email,Delivered,Bangalore,0
ORD01505,CUST0217,2023-01-02,Paid Search,Delivered,Delhi,0
ORD01506,CUST0326,2023-09-22,Paid Search,Delivered,Indore,0
ORD01507,CUST0016,2022-09-19,Email,Delivered,Ahmedabad,10
ORD01508,CUST0014,2023-01-25,Email,Delivered,Kolkata,0
ORD01509,CUST0048,2022-03-26,Email,Cancelled,Kolkata,5
ORD01510,CUST0173,2022-09-05,Email,Cancelled,Pune,0
ORD01511,CUST0351,2022-05-12,Social Media,Delivered,Chennai,0
ORD01512,CUST0141,2023-12-15,Organic,Delivered,Indore,15
ORD01513,CUST0151,2022-06-16,Social Media,Delivered,Indore,15
ORD01514,CUST0496,2022-03-20,Organic,Delivered,Chennai,15
ORD01515,CUST0396,2023-01-21,Organic,Delivered,Pune,15
ORD01516,CUST0433,2023-05-21,Email,Processing,Delhi,0
ORD01517,CUST0072,2022-05-16,Paid Search,Returned,Indore,5
ORD01518,CUST0363,2023-06-22,Paid Search,Delivered,Hyderabad,5
ORD01519,CUST0035,2022-03-08,Direct,Delivered,Ahmedabad,5
ORD01520,CUST0260,2022-09-07,Organic,Delivered,Delhi,15
ORD01521,CUST0338,2023-07-14,Organic,Returned,Chennai,0
ORD01522,CUST0287,2022-02-10,Paid Search,Delivered,Pune,5
ORD01523,CUST0031,2023-06-07,Social Media,Delivered,Indore,10
ORD01524,CUST0156,2022-05-21,Email,Delivered,Jaipur,5
ORD01525,CUST0051,2022-06-26,Direct,Delivered,Pune,15
ORD01526,CUST0245,2023-06-10,Organic,Delivered,Chennai,5
ORD01527,CUST0186,2022-08-19,Paid Search,Cancelled,Mumbai,5
ORD01528,CUST0372,2023-01-18,Direct,Delivered,Chennai,10
ORD01529,CUST0124,2023-09-06,Paid Search,Delivered,Kolkata,0
ORD01530,CUST0457,2022-05-30,Paid Search,Delivered,Mumbai,15
ORD01531,CUST0156,2023-07-03,Social Media,Delivered,Jaipur,15
ORD01532,CUST0473,2023-11-30,Organic,Delivered,Indore,0
ORD01533,CUST0316,2023-10-09,Social Media,Processing,Bangalore,0
ORD01534,CUST0263,2022-08-22,Social Media,Delivered,Chennai,0
ORD01535,CUST0347,2023-02-26,Social Media,Delivered,Hyderabad,10
ORD01536,CUST0098,2023-12-05,Paid Search,Returned,Chennai,10
ORD01537,CUST0371,2022-10-26,Email,Returned,Bangalore,0
ORD01538,CUST0192,2022-09-09,Paid Search,Delivered,Ahmedabad,0
ORD01539,CUST0495,2023-01-21,Direct,Delivered,Jaipur,10
ORD01540,CUST0216,2022-07-23,Direct,Delivered,Indore,5
ORD01541,CUST0062,2022-05-24,Email,Processing,Jaipur,0
ORD01542,CUST0056,2023-07-16,Direct,Delivered,Bangalore,0
ORD01543,CUST0031,2022-01-11,Direct,Delivered,Indore,0
ORD01544,CUST0124,2022-08-25,Social Media,Delivered,Kolkata,10
